Name	ReportingUnitType
Minnesota;MN House District 67	state-house
Minnesota;MN House District 67A	state-house
Minnesota;MN House District 67B	state-house
Minnesota;MN House District 68	state-house
Minnesota;MN House District 68A	state-house
Minnesota;MN House District 68B	state-house
Minnesota;MN House District 69	state-house
Minnesota;MN House District 69A	state-house
Minnesota;MN House District 69B	state-house
Minnesota;MN House District 6A	state-house
Minnesota;MN House District 6B	state-house
Minnesota;MN House District 7	state-house
Minnesota;MN House District 70	state-house
Minnesota;MN House District 70A	state-house
Minnesota;MN House District 70B	state-house
Minnesota;MN House District 71	state-house
Minnesota;MN House District 71A	state-house
Minnesota;MN House District 71B	state-house
Minnesota;MN House District 72	state-house
Minnesota;MN House District 72A	state-house
Minnesota;MN House District 72B	state-house
Minnesota;MN House District 73	state-house
Minnesota;MN House District 73A	state-house
Minnesota;MN House District 73B	state-house
Minnesota;MN House District 74	state-house
Minnesota;MN House District 74A	state-house
Minnesota;MN House District 74B	state-house
Minnesota;MN House District 75	state-house
Minnesota;MN House District 75A	state-house
Minnesota;MN House District 75B	state-house
Minnesota;MN House District 76	state-house
Minnesota;MN House District 76A	state-house
Minnesota;MN House District 76B	state-house
Minnesota;MN House District 77	state-house
Minnesota;MN House District 77A	state-house
Minnesota;MN House District 77B	state-house
Minnesota;MN House District 78	state-house
Minnesota;MN House District 78A	state-house
Minnesota;MN House District 78B	state-house
Minnesota;MN House District 79	state-house
Minnesota;MN House District 79A	state-house
Minnesota;MN House District 79B	state-house
Minnesota;MN House District 7A	state-house
Minnesota;MN House District 7B	state-house
Minnesota;MN House District 8	state-house
Minnesota;MN House District 80	state-house
Minnesota;MN House District 80A	state-house
Minnesota;MN House District 80B	state-house
Minnesota;MN House District 81	state-house
Minnesota;MN House District 81A	state-house
Minnesota;MN House District 81B	state-house
Minnesota;MN House District 82	state-house
Minnesota;MN House District 82A	state-house
Minnesota;MN House District 82B	state-house
Minnesota;MN House District 83	state-house
Minnesota;MN House District 83A	state-house
Minnesota;MN House District 83B	state-house
Minnesota;MN House District 84	state-house
Minnesota;MN House District 84A	state-house
Minnesota;MN House District 84B	state-house
Minnesota;MN House District 85	state-house
Minnesota;MN House District 85A	state-house
Minnesota;MN House District 85B	state-house
Minnesota;MN House District 86	state-house
Minnesota;MN House District 86A	state-house
Minnesota;MN House District 86B	state-house
Minnesota;MN House District 87	state-house
Minnesota;MN House District 87A	state-house
Minnesota;MN House District 87B	state-house
Minnesota;MN House District 88	state-house
Minnesota;MN House District 88A	state-house
Minnesota;MN House District 88B	state-house
Minnesota;MN House District 89	state-house
Minnesota;MN House District 89A	state-house
Minnesota;MN House District 89B	state-house
Minnesota;MN House District 8A	state-house
Minnesota;MN House District 8B	state-house
Minnesota;MN House District 9	state-house
Minnesota;MN House District 90	state-house
Minnesota;MN House District 90A	state-house
Minnesota;MN House District 90B	state-house
Minnesota;MN House District 91	state-house
Minnesota;MN House District 91A	state-house
Minnesota;MN House District 91B	state-house
Minnesota;MN House District 92	state-house
Minnesota;MN House District 92A	state-house
Minnesota;MN House District 92B	state-house
Minnesota;MN House District 93	state-house
Minnesota;MN House District 93A	state-house
Minnesota;MN House District 93B	state-house
Minnesota;MN House District 94	state-house
Minnesota;MN House District 94A	state-house
Minnesota;MN House District 94B	state-house
Minnesota;MN House District 95	state-house
Minnesota;MN House District 95A	state-house
Minnesota;MN House District 95B	state-house
Minnesota;MN House District 96	state-house
Minnesota;MN House District 96A	state-house
Minnesota;MN House District 96B	state-house
Minnesota;MN House District 97	state-house
Minnesota;MN House District 97A	state-house
Minnesota;MN House District 97B	state-house
Minnesota;MN House District 98	state-house
Minnesota;MN House District 98A	state-house
Minnesota;MN House District 98B	state-house
Minnesota;MN House District 99	state-house
Minnesota;MN House District 99A	state-house
Minnesota;MN House District 99B	state-house
Minnesota;MN House District 9A	state-house
Minnesota;MN House District 9B	state-house
Minnesota;MN Senate District 1	state-senate
Minnesota;MN Senate District 10	state-senate
Minnesota;MN Senate District 11	state-senate
Minnesota;MN Senate District 12	state-senate
Minnesota;MN Senate District 13	state-senate
Minnesota;MN Senate District 14	state-senate
Minnesota;MN Senate District 15	state-senate
Minnesota;MN Senate District 16	state-senate
Minnesota;MN Senate District 17	state-senate
Minnesota;MN Senate District 18	state-senate
Minnesota;MN Senate District 19	state-senate
Minnesota;MN Senate District 2	state-senate
Minnesota;MN Senate District 20	state-senate
Minnesota;MN Senate District 21	state-senate
Minnesota;MN Senate District 22	state-senate
Minnesota;MN Senate District 23	state-senate
Minnesota;MN Senate District 24	state-senate
Minnesota;MN Senate District 25	state-senate
Minnesota;MN Senate District 26	state-senate
Minnesota;MN Senate District 27	state-senate
Minnesota;MN Senate District 28	state-senate
Minnesota;MN Senate District 29	state-senate
Minnesota;MN Senate District 3	state-senate
Minnesota;MN Senate District 30	state-senate
Minnesota;MN Senate District 31	state-senate
Minnesota;MN Senate District 32	state-senate
Minnesota;MN Senate District 33	state-senate
Minnesota;MN Senate District 34	state-senate
Minnesota;MN Senate District 35	state-senate
Minnesota;MN Senate District 36	state-senate
Minnesota;MN Senate District 37	state-senate
Minnesota;MN Senate District 38	state-senate
Minnesota;MN Senate District 39	state-senate
Minnesota;MN Senate District 4	state-senate
Minnesota;MN Senate District 40	state-senate
Minnesota;MN Senate District 41	state-senate
Minnesota;MN Senate District 42	state-senate
Minnesota;MN Senate District 43	state-senate
Minnesota;MN Senate District 44	state-senate
Minnesota;MN Senate District 45	state-senate
Minnesota;MN Senate District 46	state-senate
Minnesota;MN Senate District 47	state-senate
Minnesota;MN Senate District 48	state-senate
Minnesota;MN Senate District 49	state-senate
Minnesota;MN Senate District 5	state-senate
Minnesota;MN Senate District 50	state-senate
Minnesota;MN Senate District 51	state-senate
Minnesota;MN Senate District 52	state-senate
Minnesota;MN Senate District 53	state-senate
Minnesota;MN Senate District 54	state-senate
Minnesota;MN Senate District 55	state-senate
Minnesota;MN Senate District 56	state-senate
Minnesota;MN Senate District 57	state-senate
Minnesota;MN Senate District 58	state-senate
Minnesota;MN Senate District 59	state-senate
Minnesota;MN Senate District 6	state-senate
Minnesota;MN Senate District 60	state-senate
Minnesota;MN Senate District 61	state-senate
Minnesota;MN Senate District 62	state-senate
Minnesota;MN Senate District 63	state-senate
Minnesota;MN Senate District 64	state-senate
Minnesota;MN Senate District 65	state-senate
Minnesota;MN Senate District 66	state-senate
Minnesota;MN Senate District 67	state-senate
Minnesota;MN Senate District 7	state-senate
Minnesota;MN Senate District 8	state-senate
Minnesota;MN Senate District 9	state-senate
