contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
Candidate	Florida;US Congress House of Representatives District 16	congressional	Vern  Buchanan	Florida;Manatee County	total	95137
Candidate	Florida;US Congress House of Representatives District 16	congressional	Vern  Buchanan	Florida;Sarasota County	total	57548
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Charlotte County	total	32617
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Desoto County	total	3253
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Glades County	total	1184
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Hardee County	total	1903
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Highlands County	total	13299
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Lee County	total	11735
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Okeechobee County	total	3415
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Polk County	total	11209
Candidate	Florida;US Congress House of Representatives District 17	congressional	Allen  Ellison	Florida;Sarasota County	total	38579
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Charlotte County	total	53387
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Desoto County	total	5557
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Glades County	total	2598
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Hardee County	total	4428
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Highlands County	total	25913
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Lee County	total	19500
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Okeechobee County	total	7665
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Polk County	total	17261
Candidate	Florida;US Congress House of Representatives District 17	congressional	Greg  Steube	Florida;Sarasota County	total	57017
Candidate	Florida;US Congress House of Representatives District 18	congressional	Brian  Mast	Florida;Martin County	total	50235
Candidate	Florida;US Congress House of Representatives District 18	congressional	Brian  Mast	Florida;Palm Beach County	total	74025
Candidate	Florida;US Congress House of Representatives District 18	congressional	Brian  Mast	Florida;St. Lucie County	total	61645
Candidate	Florida;US Congress House of Representatives District 18	congressional	Lauren  Baer	Florida;Martin County	total	27694
Candidate	Florida;US Congress House of Representatives District 18	congressional	Lauren  Baer	Florida;Palm Beach County	total	66479
Candidate	Florida;US Congress House of Representatives District 18	congressional	Lauren  Baer	Florida;St. Lucie County	total	62281
Candidate	Florida;US Congress House of Representatives District 19	congressional	David  Holden	Florida;Collier County	total	27944
Candidate	Florida;US Congress House of Representatives District 19	congressional	David  Holden	Florida;Lee County	total	100162
Candidate	Florida;US Congress House of Representatives District 19	congressional	Francis  Rooney	Florida;Collier County	total	56431
Candidate	Florida;US Congress House of Representatives District 19	congressional	Francis  Rooney	Florida;Lee County	total	155034
Candidate	Florida;US Congress House of Representatives District 19	congressional	Pete  Pollard	Florida;Collier County	total	1
Candidate	Florida;US Congress House of Representatives District 19	congressional	Pete  Pollard	Florida;Lee County	total	35
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Bay County	total	15834
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Calhoun County	total	925
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Columbia County	total	5274
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Dixie County	total	989
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Franklin County	total	1805
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Gilchrist County	total	1324
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Gulf County	total	1458
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Holmes County	total	293
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Jackson County	total	4891
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Jefferson County	total	235
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Lafayette County	total	458
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Leon County	total	36554
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Levy County	total	4715
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Liberty County	total	580
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Marion County	total	9183
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Suwannee County	total	3472
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Taylor County	total	1982
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Wakulla County	total	4469
Candidate	Florida;US Congress House of Representatives District 2	congressional	Bob  Rackleff	Florida;Washington County	total	1792
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Bay County	total	47366
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Calhoun County	total	3666
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Columbia County	total	16269
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Dixie County	total	4750
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Franklin County	total	3589
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Gilchrist County	total	5991
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Gulf County	total	4411
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Holmes County	total	2135
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Jackson County	total	10935
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Jefferson County	total	432
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Lafayette County	total	2328
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Leon County	total	31401
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Levy County	total	12168
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Liberty County	total	2077
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Marion County	total	16712
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Suwannee County	total	12376
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Taylor County	total	5879
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Wakulla County	total	9623
Candidate	Florida;US Congress House of Representatives District 2	congressional	Neal  Dunn	Florida;Washington County	total	7227
Candidate	Florida;US Congress House of Representatives District 20	congressional	Alcee L. Hastings	Florida;Broward County	total	147258
Candidate	Florida;US Congress House of Representatives District 20	congressional	Alcee L. Hastings	Florida;Palm Beach County	total	55401
Candidate	Florida;US Congress House of Representatives District 20	congressional	Jay  Bonner	Florida;Broward County	total	0
Candidate	Florida;US Congress House of Representatives District 20	congressional	Jay  Bonner	Florida;Palm Beach County	total	165
Candidate	Florida;US Congress House of Representatives District 22	congressional	Nicolas  Kimaz	Florida;Broward County	total	85579
Candidate	Florida;US Congress House of Representatives District 22	congressional	Nicolas  Kimaz	Florida;Palm Beach County	total	27470
Candidate	Florida;US Congress House of Representatives District 22	congressional	Ted  Deutch	Florida;Broward County	total	148675
Candidate	Florida;US Congress House of Representatives District 22	congressional	Ted  Deutch	Florida;Palm Beach County	total	35959
Candidate	Florida;US Congress House of Representatives District 23	congressional	Debbie  Wasserman Schultz	Florida;Broward County	total	148833
Candidate	Florida;US Congress House of Representatives District 23	congressional	Debbie  Wasserman Schultz	Florida;Miami-Dade County	total	12778
Candidate	Florida;US Congress House of Representatives District 23	congressional	Don  Endriss	Florida;Broward County	total	1489
Candidate	Florida;US Congress House of Representatives District 23	congressional	Don  Endriss	Florida;Miami-Dade County	total	123
Candidate	Florida;US Congress House of Representatives District 23	congressional	Joseph 'Joe' Kaufman	Florida;Broward County	total	89286
Candidate	Florida;US Congress House of Representatives District 23	congressional	Joseph 'Joe' Kaufman	Florida;Miami-Dade County	total	10160
Candidate	Florida;US Congress House of Representatives District 23	congressional	Timothy A. 'Tim' Canova	Florida;Broward County	total	12877
Candidate	Florida;US Congress House of Representatives District 23	congressional	Timothy A. 'Tim' Canova	Florida;Miami-Dade County	total	820
Candidate	Florida;US Congress House of Representatives District 25	congressional	Mario  Diaz-Balart	Florida;Collier County	total	42775
Candidate	Florida;US Congress House of Representatives District 25	congressional	Mario  Diaz-Balart	Florida;Hendry County	total	5051
Candidate	Florida;US Congress House of Representatives District 25	congressional	Mario  Diaz-Balart	Florida;Miami-Dade County	total	80846
Candidate	Florida;US Congress House of Representatives District 25	congressional	Mary  Barzee Flores	Florida;Collier County	total	27393
Candidate	Florida;US Congress House of Representatives District 25	congressional	Mary  Barzee Flores	Florida;Hendry County	total	3557
Candidate	Florida;US Congress House of Representatives District 25	congressional	Mary  Barzee Flores	Florida;Miami-Dade County	total	53223
Candidate	Florida;US Congress House of Representatives District 26	congressional	Carlos  Curbelo	Florida;Miami-Dade County	total	96371
Candidate	Florida;US Congress House of Representatives District 26	congressional	Carlos  Curbelo	Florida;Monroe County	total	19307
Candidate	Florida;US Congress House of Representatives District 26	congressional	Debbie  Mucarsel-Powell	Florida;Miami-Dade County	total	103126
Candidate	Florida;US Congress House of Representatives District 26	congressional	Debbie  Mucarsel-Powell	Florida;Monroe County	total	16671
Candidate	Florida;US Congress House of Representatives District 27	congressional	Donna  Shalala	Florida;Miami-Dade County	total	130743
Candidate	Florida;US Congress House of Representatives District 27	congressional	Maria Elvira Salazar	Florida;Miami-Dade County	total	115588
Candidate	Florida;US Congress House of Representatives District 27	congressional	Mayra  Joli	Florida;Miami-Dade County	total	6255
Candidate	Florida;US Congress House of Representatives District 3	congressional	Ted  Yoho	Florida;Alachua County	total	43579
Candidate	Florida;US Congress House of Representatives District 3	congressional	Ted  Yoho	Florida;Bradford County	total	7983
Candidate	Florida;US Congress House of Representatives District 3	congressional	Ted  Yoho	Florida;Clay County	total	66733
Candidate	Florida;US Congress House of Representatives District 3	congressional	Ted  Yoho	Florida;Marion County	total	34867
Candidate	Florida;US Congress House of Representatives District 3	congressional	Ted  Yoho	Florida;Putnam County	total	19490
Candidate	Florida;US Congress House of Representatives District 3	congressional	Ted  Yoho	Florida;Union County	total	3964
Candidate	Florida;US Congress House of Representatives District 3	congressional	Yvonne  Hayes Hinson	Florida;Alachua County	total	70937
Candidate	Florida;US Congress House of Representatives District 3	congressional	Yvonne  Hayes Hinson	Florida;Bradford County	total	2460
Candidate	Florida;US Congress House of Representatives District 3	congressional	Yvonne  Hayes Hinson	Florida;Clay County	total	26019
Candidate	Florida;US Congress House of Representatives District 3	congressional	Yvonne  Hayes Hinson	Florida;Marion County	total	21071
Candidate	Florida;US Congress House of Representatives District 3	congressional	Yvonne  Hayes Hinson	Florida;Putnam County	total	8494
Candidate	Florida;US Congress House of Representatives District 3	congressional	Yvonne  Hayes Hinson	Florida;Union County	total	899
Candidate	Florida;US Congress House of Representatives District 4	congressional	Danny  Murphy	Florida;Duval County	total	0
Candidate	Florida;US Congress House of Representatives District 4	congressional	Danny  Murphy	Florida;Nassau County	total	0
Candidate	Florida;US Congress House of Representatives District 4	congressional	Danny  Murphy	Florida;St. Johns County	total	0
Candidate	Florida;US Congress House of Representatives District 4	congressional	Gary L. Koniz	Florida;Duval County	total	2
Candidate	Florida;US Congress House of Representatives District 4	congressional	Gary L. Koniz	Florida;Nassau County	total	0
Candidate	Florida;US Congress House of Representatives District 4	congressional	Gary L. Koniz	Florida;St. Johns County	total	0
Candidate	Florida;US Congress House of Representatives District 4	congressional	George 'Ges' Selmont	Florida;Duval County	total	79205
Candidate	Florida;US Congress House of Representatives District 4	congressional	George 'Ges' Selmont	Florida;Nassau County	total	9895
Candidate	Florida;US Congress House of Representatives District 4	congressional	George 'Ges' Selmont	Florida;St. Johns County	total	34251
Candidate	Florida;US Congress House of Representatives District 4	congressional	Jason Michael Bulger	Florida;Duval County	total	1421
Candidate	Florida;US Congress House of Representatives District 4	congressional	Jason Michael Bulger	Florida;Nassau County	total	228
Candidate	Florida;US Congress House of Representatives District 4	congressional	Jason Michael Bulger	Florida;St. Johns County	total	672
Candidate	Florida;US Congress House of Representatives District 4	congressional	Joceline  Berrios	Florida;Duval County	total	4558
Candidate	Florida;US Congress House of Representatives District 4	congressional	Joceline  Berrios	Florida;Nassau County	total	551
Candidate	Florida;US Congress House of Representatives District 4	congressional	Joceline  Berrios	Florida;St. Johns County	total	2046
Candidate	Florida;US Congress House of Representatives District 4	congressional	John H. Rutherford	Florida;Duval County	total	141476
Candidate	Florida;US Congress House of Representatives District 4	congressional	John H. Rutherford	Florida;Nassau County	total	32571
Candidate	Florida;US Congress House of Representatives District 4	congressional	John H. Rutherford	Florida;St. Johns County	total	74373
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Baker County	total	1966
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Columbia County	total	1664
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Duval County	total	100459
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Gadsden County	total	14612
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Hamilton County	total	1756
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Jefferson County	total	3484
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Leon County	total	53130
Candidate	Florida;US Congress House of Representatives District 5	congressional	Al  Lawson	Florida;Madison County	total	3456
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Baker County	total	8448
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Columbia County	total	1291
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Duval County	total	47548
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Gadsden County	total	5356
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Hamilton County	total	2746
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Jefferson County	total	3136
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Leon County	total	17173
Candidate	Florida;US Congress House of Representatives District 5	congressional	Virginia  Fuller	Florida;Madison County	total	4101
Candidate	Florida;US Congress House of Representatives District 6	congressional	Michael  Waltz	Florida;Flagler County	total	30583
Candidate	Florida;US Congress House of Representatives District 6	congressional	Michael  Waltz	Florida;Lake County	total	23484
Candidate	Florida;US Congress House of Representatives District 6	congressional	Michael  Waltz	Florida;St. Johns County	total	11235
Candidate	Florida;US Congress House of Representatives District 6	congressional	Michael  Waltz	Florida;Volusia County	total	122589
Candidate	Florida;US Congress House of Representatives District 6	congressional	Nancy  Soderberg	Florida;Flagler County	total	21635
Candidate	Florida;US Congress House of Representatives District 6	congressional	Nancy  Soderberg	Florida;Lake County	total	13737
Candidate	Florida;US Congress House of Representatives District 6	congressional	Nancy  Soderberg	Florida;St. Johns County	total	6607
Candidate	Florida;US Congress House of Representatives District 6	congressional	Nancy  Soderberg	Florida;Volusia County	total	103779
Candidate	Florida;US Congress House of Representatives District 7	congressional	Mike  Miller	Florida;Orange County	total	42862
Candidate	Florida;US Congress House of Representatives District 7	congressional	Mike  Miller	Florida;Seminole County	total	91423
Candidate	Florida;US Congress House of Representatives District 7	congressional	Stephanie  Murphy	Florida;Orange County	total	76770
Candidate	Florida;US Congress House of Representatives District 7	congressional	Stephanie  Murphy	Florida;Seminole County	total	106343
Candidate	Florida;US Congress House of Representatives District 8	congressional	Bill  Posey	Florida;Brevard County	total	167649
Candidate	Florida;US Congress House of Representatives District 8	congressional	Bill  Posey	Florida;Indian River County	total	46744
Candidate	Florida;US Congress House of Representatives District 8	congressional	Bill  Posey	Florida;Orange County	total	3719
Candidate	Florida;US Congress House of Representatives District 8	congressional	Sanjay  Patel	Florida;Brevard County	total	112989
Candidate	Florida;US Congress House of Representatives District 8	congressional	Sanjay  Patel	Florida;Indian River County	total	27005
Candidate	Florida;US Congress House of Representatives District 8	congressional	Sanjay  Patel	Florida;Orange County	total	2421
Candidate	Florida;US Congress House of Representatives District 9	congressional	Darren  Soto	Florida;Orange County	total	46401
Candidate	Florida;US Congress House of Representatives District 9	congressional	Darren  Soto	Florida;Osceola County	total	71924
Candidate	Florida;US Congress House of Representatives District 9	congressional	Darren  Soto	Florida;Polk County	total	53847
Candidate	Florida;US Congress House of Representatives District 9	congressional	Wayne  Liebnitzky	Florida;Orange County	total	25355
Candidate	Florida;US Congress House of Representatives District 9	congressional	Wayne  Liebnitzky	Florida;Osceola County	total	41829
Candidate	Florida;US Congress House of Representatives District 9	congressional	Wayne  Liebnitzky	Florida;Polk County	total	57381
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Alachua County	total	74493
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Baker County	total	1945
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Bay County	total	16723
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Bradford County	total	2879
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Brevard County	total	121112
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Broward County	total	472239
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Calhoun County	total	1033
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Charlotte County	total	33525
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Citrus County	total	22660
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Clay County	total	27718
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Collier County	total	54390
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Columbia County	total	7505
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Desoto County	total	3328
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Dixie County	total	1322
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Duval County	total	192381
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Escambia County	total	52891
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Flagler County	total	21419
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Franklin County	total	2011
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Gadsden County	total	13945
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Gilchrist County	total	1633
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Glades County	total	1156
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Gulf County	total	1580
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Hamilton County	total	1671
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Hardee County	total	1916
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Hendry County	total	3542
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Hernando County	total	30798
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Highlands County	total	13398
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Hillsborough County	total	281661
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Holmes County	total	856
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Indian River County	total	29195
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Jackson County	total	5182
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Jefferson County	total	3626
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Lafayette County	total	623
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Lake County	total	61402
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Lee County	total	114857
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Leon County	total	91097
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Levy County	total	5319
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Liberty County	total	632
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Madison County	total	3425
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Manatee County	total	68877
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Marion County	total	59025
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Martin County	total	30691
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Miami-Dade County	total	485496
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Monroe County	total	18051
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Nassau County	total	11703
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Okaloosa County	total	22902
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Okeechobee County	total	3496
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Orange County	total	294308
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Osceola County	total	67123
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Palm Beach County	total	344008
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Pasco County	total	89447
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Pinellas County	total	228712
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Polk County	total	105748
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Putnam County	total	9344
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Santa Rosa County	total	19047
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Sarasota County	total	96973
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Seminole County	total	101504
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;St. Johns County	total	45638
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;St. Lucie County	total	63978
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Sumter County	total	21678
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Suwannee County	total	4044
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Taylor County	total	2263
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Union County	total	1197
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Volusia County	total	102819
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Wakulla County	total	4868
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Walton County	total	7485
Candidate	Florida;US Congress Senate	state	Bill  Nelson	Florida;Washington County	total	1959
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Alachua County	total	2
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Baker County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Bay County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Bradford County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Brevard County	total	3
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Broward County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Calhoun County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Charlotte County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Citrus County	total	3
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Clay County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Collier County	total	1
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Columbia County	total	4
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Desoto County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Dixie County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Duval County	total	3
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Escambia County	total	3
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Flagler County	total	3
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Franklin County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Gadsden County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Gilchrist County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Glades County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Gulf County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Hamilton County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Hardee County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Hendry County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Hernando County	total	3
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Highlands County	total	1
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Hillsborough County	total	20
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Holmes County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Indian River County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Jackson County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Jefferson County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Lafayette County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Lake County	total	2
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Lee County	total	5
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Leon County	total	5
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Levy County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Liberty County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Madison County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Manatee County	total	2
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Marion County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Martin County	total	2
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Miami-Dade County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Monroe County	total	1
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Nassau County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Okaloosa County	total	4
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Okeechobee County	total	0
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Orange County	total	8
Candidate	Florida;US Congress Senate	state	Charles Frederick Tolbert	Florida;Osceola County	total	0
