Name	ReportingUnitType
Virginia;Buchanan County;702 - Contrary	precinct
Virginia;Buckingham County;101 - New Canton	precinct
Virginia;Buckingham County;102 - Georgia Creek	precinct
Virginia;Buckingham County;201 - White Hall	precinct
Virginia;Buckingham County;301 - Curdsville	precinct
Virginia;Buckingham County;302 - New Store	precinct
Virginia;Buckingham County;401 - Maysville	precinct
Virginia;Buckingham County;501 - Wrights	precinct
Virginia;Buckingham County;502 - Glenmore	precinct
Virginia;Buckingham County;601 - Slate River	precinct
Virginia;Buckingham County;701 - Gold Hill	precinct
Virginia;Campbell County;101 - Brookville	precinct
Virginia;Campbell County;102 - New London	precinct
Virginia;Campbell County;201 - Walker	precinct
Virginia;Campbell County;202 - Bedford Springs	precinct
Virginia;Campbell County;301 - Evington	precinct
Virginia;Campbell County;302 - Otter River	precinct
Virginia;Campbell County;303 - Altavista	precinct
Virginia;Campbell County;401 - Three Forks	precinct
Virginia;Campbell County;402 - Court House	precinct
Virginia;Campbell County;501 - Spring Hill	precinct
Virginia;Campbell County;502 - Yellow Branch	precinct
Virginia;Campbell County;601 - Kings	precinct
Virginia;Campbell County;602 - Concord	precinct
Virginia;Campbell County;701 - Brookneal	precinct
Virginia;Campbell County;702 - Gladys	precinct
Virginia;Campbell County;703 - Morris Church	precinct
Virginia;Caroline County;101 - Bowling Green	precinct
Virginia;Caroline County;102 - Sparta	precinct
Virginia;Caroline County;201 - North Madison	precinct
Virginia;Caroline County;202 - South Madison	precinct
Virginia;Caroline County;301 - Port Royal	precinct
Virginia;Caroline County;302 - Woodford	precinct
Virginia;Caroline County;401 - Dawn	precinct
Virginia;Caroline County;402 - Carmel Church	precinct
Virginia;Caroline County;501 - West Mattaponi	precinct
Virginia;Caroline County;502 - Milford	precinct
Virginia;Caroline County;601 - Chilesburg	precinct
Virginia;Caroline County;602 - Lake	precinct
Virginia;Carroll County;101 - Mt Bethel	precinct
Virginia;Carroll County;102 - St Paul	precinct
Virginia;Carroll County;103 - Lambsburg	precinct
Virginia;Carroll County;105 - Fancy Gap	precinct
Virginia;Carroll County;201 - Hillsville B	precinct
Virginia;Carroll County;202 - Laurel Fork	precinct
Virginia;Carroll County;203 - Gladesboro	precinct
Virginia;Carroll County;301 - Hillsville C	precinct
Virginia;Carroll County;302 - Sylvatus	precinct
Virginia;Carroll County;303 - Dugspur	precinct
Virginia;Carroll County;401 - Oakland	precinct
Virginia;Carroll County;402 - Woodlawn D	precinct
Virginia;Carroll County;406 - Woodlawn F	precinct
Virginia;Carroll County;501 - Vaughan	precinct
Virginia;Carroll County;502 - Gladeville	precinct
Virginia;Carroll County;503 - Woodlawn E	precinct
Virginia;Carroll County;504 - Laurel	precinct
Virginia;Charles City County;101 - Precinct 1-1	precinct
Virginia;Charles City County;201 - Precinct 2-1	precinct
Virginia;Charles City County;301 - Precinct 3-1	precinct
Virginia;Charlotte County;101 - County Seat	precinct
Virginia;Charlotte County;201 - Red Oak Wylliesburg	precinct
Virginia;Charlotte County;302 - Drakes Branch	precinct
Virginia;Charlotte County;401 - Keysville	precinct
Virginia;Charlotte County;501 - Cullen/Red House	precinct
Virginia;Charlotte County;602 - Phenix	precinct
Virginia;Charlotte County;702 - Bacon/Saxe	precinct
Virginia;Chesterfield County;101 - Bellwood	precinct
Virginia;Chesterfield County;102 - South Chester	precinct
Virginia;Chesterfield County;103 - Enon	precinct
Virginia;Chesterfield County;104 - North Chester	precinct
Virginia;Chesterfield County;105 - Drewrys Bluff	precinct
Virginia;Chesterfield County;106 - Harrowgate	precinct
Virginia;Chesterfield County;107 - Wells	precinct
Virginia;Chesterfield County;108 - Ecoff	precinct
Virginia;Chesterfield County;109 - Elizabeth Scott	precinct
Virginia;Chesterfield County;110 - Dutch Gap	precinct
Virginia;Chesterfield County;111 - Iron Bridge	precinct
Virginia;Chesterfield County;112 - Carver	precinct
Virginia;Chesterfield County;201 - Gates	precinct
Virginia;Chesterfield County;202 - Beulah	precinct
Virginia;Chesterfield County;203 - Bird	precinct
Virginia;Chesterfield County;204 - Jacobs	precinct
Virginia;Chesterfield County;205 - Falling Creek	precinct
Virginia;Chesterfield County;206 - Belmont	precinct
Virginia;Chesterfield County;207 - Chippenham	precinct
Virginia;Chesterfield County;208 - Meadowbrook	precinct
Virginia;Chesterfield County;209 - Salem Church	precinct
Virginia;Chesterfield County;210 - Five Forks	precinct
Virginia;Chesterfield County;211 - Nash	precinct
Virginia;Chesterfield County;212 - St. Luke'S	precinct
Virginia;Chesterfield County;213 - Southside	precinct
Virginia;Chesterfield County;214 - Hopkins	precinct
Virginia;Chesterfield County;215 - North Bird	precinct
Virginia;Chesterfield County;301 - Ettrick	precinct
Virginia;Chesterfield County;302 - Deer Run	precinct
Virginia;Chesterfield County;303 - Matoaca	precinct
Virginia;Chesterfield County;304 - Winfrees Store	precinct
Virginia;Chesterfield County;305 - Beach	precinct
Virginia;Chesterfield County;306 - Winterpock	precinct
Virginia;Chesterfield County;307 - Cosby	precinct
Virginia;Chesterfield County;308 - South Manchester	precinct
Virginia;Chesterfield County;309 - Skinquarter	precinct
Virginia;Chesterfield County;310 - Tomahawk	precinct
Virginia;Chesterfield County;313 - Woolridge	precinct
Virginia;Chesterfield County;315 - Bailey Bridge	precinct
Virginia;Chesterfield County;316 - Spring Run	precinct
Virginia;Chesterfield County;317 - Birkdale	precinct
Virginia;Chesterfield County;318 - West Beach	precinct
Virginia;Chesterfield County;401 - Harbour Pointe	precinct
Virginia;Chesterfield County;402 - Genito	precinct
Virginia;Chesterfield County;403 - Brandermill	precinct
Virginia;Chesterfield County;404 - Providence	precinct
Virginia;Chesterfield County;405 - La Prade	precinct
Virginia;Chesterfield County;406 - Smoketree	precinct
Virginia;Chesterfield County;407 - Monacan	precinct
Virginia;Chesterfield County;408 - Reams	precinct
Virginia;Chesterfield County;409 - Manchester	precinct
Virginia;Chesterfield County;410 - Wagstaff	precinct
Virginia;Chesterfield County;411 - Swift Creek	precinct
Virginia;Chesterfield County;413 - Shenandoah	precinct
Virginia;Chesterfield County;414 - Crenshaw	precinct
Virginia;Chesterfield County;415 - Evergreen	precinct
Virginia;Chesterfield County;416 - Evergreen West	precinct
Virginia;Chesterfield County;417 - Edgewater	precinct
Virginia;Chesterfield County;501 - Huguenot	precinct
Virginia;Chesterfield County;502 - Crestwood	precinct
Virginia;Chesterfield County;503 - Midlothian	precinct
Virginia;Chesterfield County;504 - Robious	precinct
Virginia;Chesterfield County;505 - Bon Air	precinct
Virginia;Chesterfield County;506 - Greenfield	precinct
Virginia;Chesterfield County;507 - Salisbury	precinct
Virginia;Chesterfield County;508 - Belgrade	precinct
Virginia;Chesterfield County;509 - Cranbeck	precinct
Virginia;Chesterfield County;510 - Sycamore	precinct
Virginia;Chesterfield County;511 - Black Heath	precinct
Virginia;Chesterfield County;513 - Beaufont	precinct
Virginia;Chesterfield County;514 - Watkins	precinct
Virginia;Chesterfield County;515 - Davis	precinct
Virginia;Chesterfield County;516 - Pocoshock	precinct
Virginia;Chesterfield County;517 - Roseland	precinct
Virginia;Chesterfield County;518 - Midlothian North	precinct
Virginia;Clarke County;101 - Russell	precinct
Virginia;Clarke County;201 - Berryville	precinct
Virginia;Clarke County;301 - Millwood	precinct
Virginia;Clarke County;302 - Pine Grove	precinct
Virginia;Clarke County;401 - White Post	precinct
Virginia;Clarke County;501 - Buckmarsh	precinct
Virginia;Clarke County;502 - Blue Ridge	precinct
Virginia;Craig County;101 - Court House	precinct
Virginia;Craig County;201 - Ammendale Precinct	precinct
Virginia;Craig County;301 - Givens & Reynolds Store	precinct
Virginia;Craig County;303 - Marshalls Store	precinct
Virginia;Craig County;401 - Barbours Creek	precinct
Virginia;Craig County;402 - Paint Bank	precinct
Virginia;Craig County;403 - Craig Springs	precinct
Virginia;Craig County;501 - Craig City	precinct
Virginia;Culpeper County;101 - West Fairfax	precinct
Virginia;Culpeper County;201 - East Fairfax	precinct
Virginia;Culpeper County;302 - Eggbornsville	precinct
Virginia;Culpeper County;303 - Cardova	precinct
Virginia;Culpeper County;304 - Willow Shade	precinct
Virginia;Culpeper County;401 - Eldorado	precinct
Virginia;Culpeper County;402 - Browns Store	precinct
Virginia;Culpeper County;501 - Jeffersonton	precinct
Virginia;Culpeper County;502 - Rixeyville	precinct
Virginia;Culpeper County;601 - Mitchells	precinct
