Table	Name	ExternalIdentifierType	ExternalIdentifierValue
ReportingUnit	Maryland;Carroll County;Election District 9:Precinct 2	md_general	07;009;002
ReportingUnit	Maryland;Carroll County;Election District 10:Precinct 1	md_general	07;010;001
ReportingUnit	Maryland;Carroll County;Election District 11:Precinct 1	md_general	07;011;001
ReportingUnit	Maryland;Carroll County;Election District 12:Precinct 1	md_general	07;012;001
ReportingUnit	Maryland;Carroll County;Election District 13:Precinct 1	md_general	07;013;001
ReportingUnit	Maryland;Carroll County;Election District 14:Precinct 1	md_general	07;014;001
ReportingUnit	Maryland;Carroll County;Election District 14:Precinct 2	md_general	07;014;002
ReportingUnit	Maryland;Carroll County;Election District 14:Precinct 3	md_general	07;014;003
ReportingUnit	Maryland;Cecil County;Election District 1:Precinct 1	md_general	08;001;001
ReportingUnit	Maryland;Cecil County;Election District 2:Precinct 1	md_general	08;002;001
ReportingUnit	Maryland;Cecil County;Election District 2:Precinct 2	md_general	08;002;002
ReportingUnit	Maryland;Cecil County;Election District 3:Precinct 1	md_general	08;003;001
ReportingUnit	Maryland;Cecil County;Election District 3:Precinct 2	md_general	08;003;002
ReportingUnit	Maryland;Cecil County;Election District 3:Precinct 3	md_general	08;003;003
ReportingUnit	Maryland;Cecil County;Election District 3:Precinct 4	md_general	08;003;004
ReportingUnit	Maryland;Cecil County;Election District 3:Precinct 5	md_general	08;003;005
ReportingUnit	Maryland;Cecil County;Election District 3:Precinct 6	md_general	08;003;006
ReportingUnit	Maryland;Cecil County;Election District 3:Precinct 7	md_general	08;003;007
ReportingUnit	Maryland;Cecil County;Election District 4:Precinct 1	md_general	08;004;001
ReportingUnit	Maryland;Cecil County;Election District 4:Precinct 2	md_general	08;004;002
ReportingUnit	Maryland;Cecil County;Election District 5:Precinct 1	md_general	08;005;001
ReportingUnit	Maryland;Cecil County;Election District 5:Precinct 2	md_general	08;005;002
ReportingUnit	Maryland;Cecil County;Election District 5:Precinct 3	md_general	08;005;003
ReportingUnit	Maryland;Cecil County;Election District 5:Precinct 4	md_general	08;005;004
ReportingUnit	Maryland;Cecil County;Election District 5:Precinct 5	md_general	08;005;005
ReportingUnit	Maryland;Cecil County;Election District 5:Precinct 6	md_general	08;005;006
ReportingUnit	Maryland;Cecil County;Election District 6:Precinct 1	md_general	08;006;001
ReportingUnit	Maryland;Cecil County;Election District 6:Precinct 2	md_general	08;006;002
ReportingUnit	Maryland;Cecil County;Election District 6:Precinct 3	md_general	08;006;003
ReportingUnit	Maryland;Cecil County;Election District 7:Precinct 1	md_general	08;007;001
ReportingUnit	Maryland;Cecil County;Election District 7:Precinct 2	md_general	08;007;002
ReportingUnit	Maryland;Cecil County;Election District 7:Precinct 3	md_general	08;007;003
ReportingUnit	Maryland;Cecil County;Election District 7:Precinct 4	md_general	08;007;004
ReportingUnit	Maryland;Cecil County;Election District 8:Precinct 1	md_general	08;008;001
ReportingUnit	Maryland;Cecil County;Election District 9:Precinct 1	md_general	08;009;001
ReportingUnit	Maryland;Cecil County;Election District 9:Precinct 2	md_general	08;009;002
ReportingUnit	Maryland;Charles County;Election District 1:Precinct 1	md_general	09;001;001
ReportingUnit	Maryland;Charles County;Election District 1:Precinct 2	md_general	09;001;002
ReportingUnit	Maryland;Charles County;Election District 1:Precinct 3	md_general	09;001;003
ReportingUnit	Maryland;Charles County;Election District 1:Precinct 4	md_general	09;001;004
ReportingUnit	Maryland;Charles County;Election District 2:Precinct 1	md_general	09;002;001
ReportingUnit	Maryland;Charles County;Election District 3:Precinct 1	md_general	09;003;001
ReportingUnit	Maryland;Charles County;Election District 4:Precinct 1	md_general	09;004;001
ReportingUnit	Maryland;Charles County;Election District 4:Precinct 2	md_general	09;004;002
ReportingUnit	Maryland;Charles County;Election District 5:Precinct 1	md_general	09;005;001
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 1	md_general	09;006;001
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 2	md_general	09;006;002
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 3	md_general	09;006;003
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 4	md_general	09;006;004
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 5	md_general	09;006;005
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 6	md_general	09;006;006
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 7	md_general	09;006;007
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 8	md_general	09;006;008
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 9	md_general	09;006;009
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 10	md_general	09;006;010
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 11	md_general	09;006;011
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 12	md_general	09;006;012
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 13	md_general	09;006;013
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 14	md_general	09;006;014
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 15	md_general	09;006;015
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 16	md_general	09;006;016
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 17	md_general	09;006;017
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 18	md_general	09;006;018
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 19	md_general	09;006;019
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 20	md_general	09;006;020
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 21	md_general	09;006;021
ReportingUnit	Maryland;Charles County;Election District 6:Precinct 22	md_general	09;006;022
ReportingUnit	Maryland;Charles County;Election District 7:Precinct 1	md_general	09;007;001
ReportingUnit	Maryland;Charles County;Election District 7:Precinct 2	md_general	09;007;002
ReportingUnit	Maryland;Charles County;Election District 7:Precinct 3	md_general	09;007;003
ReportingUnit	Maryland;Charles County;Election District 7:Precinct 4	md_general	09;007;004
ReportingUnit	Maryland;Charles County;Election District 8:Precinct 1	md_general	09;008;001
ReportingUnit	Maryland;Charles County;Election District 8:Precinct 2	md_general	09;008;002
ReportingUnit	Maryland;Charles County;Election District 8:Precinct 3	md_general	09;008;003
ReportingUnit	Maryland;Charles County;Election District 8:Precinct 4	md_general	09;008;004
ReportingUnit	Maryland;Charles County;Election District 8:Precinct 5	md_general	09;008;005
ReportingUnit	Maryland;Charles County;Election District 9:Precinct 1	md_general	09;009;001
ReportingUnit	Maryland;Charles County;Election District 9:Precinct 2	md_general	09;009;002
ReportingUnit	Maryland;Charles County;Election District 10:Precinct 1	md_general	09;010;001
ReportingUnit	Maryland;Dorchester County;Election District 1:Precinct 1	md_general	10;001;001
ReportingUnit	Maryland;Dorchester County;Election District 2:Precinct 1	md_general	10;002;001
ReportingUnit	Maryland;Dorchester County;Election District 2:Precinct 2	md_general	10;002;002
ReportingUnit	Maryland;Dorchester County;Election District 2:Precinct 3	md_general	10;002;003
ReportingUnit	Maryland;Dorchester County;Election District 2:Precinct 4	md_general	10;002;004
ReportingUnit	Maryland;Dorchester County;Election District 3:Precinct 1	md_general	10;003;001
ReportingUnit	Maryland;Dorchester County;Election District 3:Precinct 2	md_general	10;003;002
ReportingUnit	Maryland;Dorchester County;Election District 4:Precinct 1	md_general	10;004;001
ReportingUnit	Maryland;Dorchester County;Election District 5:Precinct 1	md_general	10;005;001
ReportingUnit	Maryland;Dorchester County;Election District 6:Precinct 1	md_general	10;006;001
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 1	md_general	10;007;001
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 2	md_general	10;007;002
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 3	md_general	10;007;003
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 4	md_general	10;007;004
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 5	md_general	10;007;005
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 6	md_general	10;007;006
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 7	md_general	10;007;007
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 8	md_general	10;007;008
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 9	md_general	10;007;009
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 10	md_general	10;007;010
ReportingUnit	Maryland;Dorchester County;Election District 7:Precinct 11	md_general	10;007;011
ReportingUnit	Maryland;Dorchester County;Election District 8:Precinct 1	md_general	10;008;001
ReportingUnit	Maryland;Dorchester County;Election District 9:Precinct 1	md_general	10;009;001
ReportingUnit	Maryland;Dorchester County;Election District 10:Precinct 1	md_general	10;010;001
ReportingUnit	Maryland;Dorchester County;Election District 11:Precinct 1	md_general	10;011;001
ReportingUnit	Maryland;Dorchester County;Election District 12:Precinct 1	md_general	10;012;001
ReportingUnit	Maryland;Dorchester County;Election District 12:Precinct 2	md_general	10;012;002
ReportingUnit	Maryland;Dorchester County;Election District 13:Precinct 1	md_general	10;013;001
ReportingUnit	Maryland;Dorchester County;Election District 13:Precinct 2	md_general	10;013;002
ReportingUnit	Maryland;Dorchester County;Election District 14:Precinct 1	md_general	10;014;001
ReportingUnit	Maryland;Dorchester County;Election District 14:Precinct 2	md_general	10;014;002
ReportingUnit	Maryland;Dorchester County;Election District 14:Precinct 3	md_general	10;014;003
ReportingUnit	Maryland;Dorchester County;Election District 14:Precinct 4	md_general	10;014;004
ReportingUnit	Maryland;Dorchester County;Election District 15:Precinct 1	md_general	10;015;001
ReportingUnit	Maryland;Dorchester County;Election District 15:Precinct 2	md_general	10;015;002
ReportingUnit	Maryland;Dorchester County;Election District 15:Precinct 3	md_general	10;015;003
ReportingUnit	Maryland;Dorchester County;Election District 16:Precinct 1	md_general	10;016;001
ReportingUnit	Maryland;Dorchester County;Election District 17:Precinct 1	md_general	10;017;001
ReportingUnit	Maryland;Dorchester County;Election District 17:Precinct 2	md_general	10;017;002
ReportingUnit	Maryland;Dorchester County;Election District 18:Precinct 1	md_general	10;018;001
ReportingUnit	Maryland;Frederick County;Election District 1:Precinct 1	md_general	11;001;001
ReportingUnit	Maryland;Frederick County;Election District 1:Precinct 2	md_general	11;001;002
ReportingUnit	Maryland;Frederick County;Election District 1:Precinct 3	md_general	11;001;003
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 1	md_general	11;002;001
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 2	md_general	11;002;002
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 3	md_general	11;002;003
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 4	md_general	11;002;004
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 5	md_general	11;002;005
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 6	md_general	11;002;006
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 7	md_general	11;002;007
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 8	md_general	11;002;008
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 10	md_general	11;002;010
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 11	md_general	11;002;011
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 13	md_general	11;002;013
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 14	md_general	11;002;014
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 15	md_general	11;002;015
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 16	md_general	11;002;016
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 17	md_general	11;002;017
ReportingUnit	Maryland;Frederick County;Election District 2:Precinct 18	md_general	11;002;018
ReportingUnit	Maryland;Frederick County;Election District 3:Precinct 1	md_general	11;003;001
ReportingUnit	Maryland;Frederick County;Election District 3:Precinct 2	md_general	11;003;002
ReportingUnit	Maryland;Frederick County;Election District 3:Precinct 3	md_general	11;003;003
ReportingUnit	Maryland;Frederick County;Election District 4:Precinct 1	md_general	11;004;001
ReportingUnit	Maryland;Frederick County;Election District 5:Precinct 1	md_general	11;005;001
ReportingUnit	Maryland;Frederick County;Election District 6:Precinct 1	md_general	11;006;001
ReportingUnit	Maryland;Frederick County;Election District 7:Precinct 1	md_general	11;007;001
ReportingUnit	Maryland;Frederick County;Election District 7:Precinct 2	md_general	11;007;002
ReportingUnit	Maryland;Frederick County;Election District 7:Precinct 3	md_general	11;007;003
ReportingUnit	Maryland;Frederick County;Election District 7:Precinct 4	md_general	11;007;004
ReportingUnit	Maryland;Frederick County;Election District 7:Precinct 5	md_general	11;007;005
ReportingUnit	Maryland;Frederick County;Election District 7:Precinct 6	md_general	11;007;006
ReportingUnit	Maryland;Frederick County;Election District 7:Precinct 7	md_general	11;007;007
ReportingUnit	Maryland;Frederick County;Election District 8:Precinct 1	md_general	11;008;001
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 1	md_general	11;009;001
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 2	md_general	11;009;002
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 3	md_general	11;009;003
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 4	md_general	11;009;004
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 5	md_general	11;009;005
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 6	md_general	11;009;006
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 7	md_general	11;009;007
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 8	md_general	11;009;008
ReportingUnit	Maryland;Frederick County;Election District 9:Precinct 9	md_general	11;009;009
ReportingUnit	Maryland;Frederick County;Election District 10:Precinct 1	md_general	11;010;001
ReportingUnit	Maryland;Frederick County;Election District 11:Precinct 1	md_general	11;011;001
ReportingUnit	Maryland;Frederick County;Election District 12:Precinct 1	md_general	11;012;001
ReportingUnit	Maryland;Frederick County;Election District 12:Precinct 2	md_general	11;012;002
ReportingUnit	Maryland;Frederick County;Election District 13:Precinct 1	md_general	11;013;001
ReportingUnit	Maryland;Frederick County;Election District 13:Precinct 2	md_general	11;013;002
ReportingUnit	Maryland;Frederick County;Election District 13:Precinct 3	md_general	11;013;003
ReportingUnit	Maryland;Frederick County;Election District 14:Precinct 1	md_general	11;014;001
ReportingUnit	Maryland;Frederick County;Election District 14:Precinct 2	md_general	11;014;002
ReportingUnit	Maryland;Frederick County;Election District 15:Precinct 1	md_general	11;015;001
ReportingUnit	Maryland;Frederick County;Election District 15:Precinct 2	md_general	11;015;002
ReportingUnit	Maryland;Frederick County;Election District 16:Precinct 1	md_general	11;016;001
ReportingUnit	Maryland;Frederick County;Election District 17:Precinct 1	md_general	11;017;001
ReportingUnit	Maryland;Frederick County;Election District 18:Precinct 1	md_general	11;018;001
ReportingUnit	Maryland;Frederick County;Election District 18:Precinct 2	md_general	11;018;002
ReportingUnit	Maryland;Frederick County;Election District 18:Precinct 3	md_general	11;018;003
ReportingUnit	Maryland;Frederick County;Election District 19:Precinct 1	md_general	11;019;001
ReportingUnit	Maryland;Frederick County;Election District 20:Precinct 1	md_general	11;020;001
ReportingUnit	Maryland;Frederick County;Election District 20:Precinct 2	md_general	11;020;002
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 1	md_general	11;021;001
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 2	md_general	11;021;002
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 3	md_general	11;021;003
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 4	md_general	11;021;004
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 5	md_general	11;021;005
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 6	md_general	11;021;006
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 7	md_general	11;021;007
ReportingUnit	Maryland;Frederick County;Election District 21:Precinct 8	md_general	11;021;008
ReportingUnit	Maryland;Frederick County;Election District 22:Precinct 1	md_general	11;022;001
ReportingUnit	Maryland;Frederick County;Election District 22:Precinct 2	md_general	11;022;002
ReportingUnit	Maryland;Frederick County;Election District 23:Precinct 1	md_general	11;023;001
ReportingUnit	Maryland;Frederick County;Election District 23:Precinct 2	md_general	11;023;002
ReportingUnit	Maryland;Frederick County;Election District 23:Precinct 3	md_general	11;023;003
ReportingUnit	Maryland;Frederick County;Election District 23:Precinct 4	md_general	11;023;004
ReportingUnit	Maryland;Frederick County;Election District 24:Precinct 1	md_general	11;024;001
ReportingUnit	Maryland;Frederick County;Election District 24:Precinct 2	md_general	11;024;002
ReportingUnit	Maryland;Frederick County;Election District 24:Precinct 3	md_general	11;024;003
ReportingUnit	Maryland;Frederick County;Election District 24:Precinct 4	md_general	11;024;004
ReportingUnit	Maryland;Frederick County;Election District 24:Precinct 5	md_general	11;024;005
ReportingUnit	Maryland;Frederick County;Election District 24:Precinct 6	md_general	11;024;006
ReportingUnit	Maryland;Frederick County;Election District 25:Precinct 1	md_general	11;025;001
ReportingUnit	Maryland;Frederick County;Election District 26:Precinct 1	md_general	11;026;001
ReportingUnit	Maryland;Frederick County;Election District 26:Precinct 2	md_general	11;026;002
ReportingUnit	Maryland;Garrett County;Election District 1:Precinct 0	md_general	12;001;000
ReportingUnit	Maryland;Garrett County;Election District 2:Precinct 0	md_general	12;002;000
ReportingUnit	Maryland;Garrett County;Election District 3:Precinct 1	md_general	12;003;001
ReportingUnit	Maryland;Garrett County;Election District 3:Precinct 2	md_general	12;003;002
ReportingUnit	Maryland;Garrett County;Election District 4:Precinct 0	md_general	12;004;000
ReportingUnit	Maryland;Garrett County;Election District 5:Precinct 0	md_general	12;005;000
ReportingUnit	Maryland;Garrett County;Election District 6:Precinct 0	md_general	12;006;000
ReportingUnit	Maryland;Garrett County;Election District 7:Precinct 0	md_general	12;007;000
ReportingUnit	Maryland;Garrett County;Election District 8:Precinct 1	md_general	12;008;001
ReportingUnit	Maryland;Garrett County;Election District 8:Precinct 2	md_general	12;008;002
ReportingUnit	Maryland;Garrett County;Election District 9:Precinct 0	md_general	12;009;000
ReportingUnit	Maryland;Garrett County;Election District 10:Precinct 0	md_general	12;010;000
ReportingUnit	Maryland;Garrett County;Election District 11:Precinct 0	md_general	12;011;000
ReportingUnit	Maryland;Garrett County;Election District 12:Precinct 0	md_general	12;012;000
ReportingUnit	Maryland;Garrett County;Election District 13:Precinct 0	md_general	12;013;000
ReportingUnit	Maryland;Garrett County;Election District 14:Precinct 1	md_general	12;014;001
ReportingUnit	Maryland;Garrett County;Election District 14:Precinct 2	md_general	12;014;002
ReportingUnit	Maryland;Garrett County;Election District 15:Precinct 0	md_general	12;015;000
ReportingUnit	Maryland;Garrett County;Election District 16:Precinct 0	md_general	12;016;000
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 1	md_general	13;001;001
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 2	md_general	13;001;002
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 3	md_general	13;001;003
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 4	md_general	13;001;004
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 5	md_general	13;001;005
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 6	md_general	13;001;006
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 7	md_general	13;001;007
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 8	md_general	13;001;008
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 9	md_general	13;001;009
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 10	md_general	13;001;010
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 11	md_general	13;001;011
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 12	md_general	13;001;012
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 13	md_general	13;001;013
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 14	md_general	13;001;014
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 15	md_general	13;001;015
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 16	md_general	13;001;016
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 17	md_general	13;001;017
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 18	md_general	13;001;018
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 19	md_general	13;001;019
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 20	md_general	13;001;020
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 21	md_general	13;001;021
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 22	md_general	13;001;022
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 23	md_general	13;001;023
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 24	md_general	13;001;024
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 25	md_general	13;001;025
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 26	md_general	13;001;026
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 27	md_general	13;001;027
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 41	md_general	13;001;041
ReportingUnit	Maryland;Harford County;Election District 1:Precinct 45	md_general	13;001;045
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 1	md_general	13;002;001
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 2	md_general	13;002;002
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 3	md_general	13;002;003
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 4	md_general	13;002;004
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 5	md_general	13;002;005
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 6	md_general	13;002;006
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 7	md_general	13;002;007
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 10	md_general	13;002;010
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 11	md_general	13;002;011
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 14	md_general	13;002;014
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 15	md_general	13;002;015
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 19	md_general	13;002;019
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 20	md_general	13;002;020
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 21	md_general	13;002;021
ReportingUnit	Maryland;Harford County;Election District 2:Precinct 22	md_general	13;002;022
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 2	md_general	13;003;002
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 3	md_general	13;003;003
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 4	md_general	13;003;004
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 5	md_general	13;003;005
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 6	md_general	13;003;006
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 7	md_general	13;003;007
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 8	md_general	13;003;008
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 9	md_general	13;003;009
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 10	md_general	13;003;010
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 11	md_general	13;003;011
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 12	md_general	13;003;012
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 13	md_general	13;003;013
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 14	md_general	13;003;014
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 15	md_general	13;003;015
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 16	md_general	13;003;016
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 17	md_general	13;003;017
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 18	md_general	13;003;018
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 19	md_general	13;003;019
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 20	md_general	13;003;020
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 21	md_general	13;003;021
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 22	md_general	13;003;022
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 23	md_general	13;003;023
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 24	md_general	13;003;024
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 25	md_general	13;003;025
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 26	md_general	13;003;026
ReportingUnit	Maryland;Harford County;Election District 3:Precinct 27	md_general	13;003;027
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 1	md_general	13;004;001
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 2	md_general	13;004;002
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 3	md_general	13;004;003
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 4	md_general	13;004;004
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 5	md_general	13;004;005
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 6	md_general	13;004;006
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 7	md_general	13;004;007
ReportingUnit	Maryland;Harford County;Election District 4:Precinct 8	md_general	13;004;008
ReportingUnit	Maryland;Harford County;Election District 5:Precinct 1	md_general	13;005;001
ReportingUnit	Maryland;Harford County;Election District 5:Precinct 2	md_general	13;005;002
ReportingUnit	Maryland;Harford County;Election District 5:Precinct 3	md_general	13;005;003
ReportingUnit	Maryland;Harford County;Election District 5:Precinct 4	md_general	13;005;004
ReportingUnit	Maryland;Harford County;Election District 6:Precinct 1	md_general	13;006;001
ReportingUnit	Maryland;Harford County;Election District 6:Precinct 2	md_general	13;006;002
ReportingUnit	Maryland;Harford County;Election District 6:Precinct 3	md_general	13;006;003
ReportingUnit	Maryland;Harford County;Election District 6:Precinct 4	md_general	13;006;004
ReportingUnit	Maryland;Harford County;Election District 6:Precinct 5	md_general	13;006;005
ReportingUnit	Maryland;Harford County;Election District 6:Precinct 6	md_general	13;006;006
ReportingUnit	Maryland;Harford County;Election District 6:Precinct 7	md_general	13;006;007
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 1	md_general	14;001;001
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 2	md_general	14;001;002
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 3	md_general	14;001;003
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 4	md_general	14;001;004
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 5	md_general	14;001;005
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 6	md_general	14;001;006
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 7	md_general	14;001;007
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 8	md_general	14;001;008
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 9	md_general	14;001;009
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 10	md_general	14;001;010
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 11	md_general	14;001;011
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 12	md_general	14;001;012
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 13	md_general	14;001;013
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 14	md_general	14;001;014
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 15	md_general	14;001;015
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 16	md_general	14;001;016
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 17	md_general	14;001;017
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 18	md_general	14;001;018
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 19	md_general	14;001;019
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 20	md_general	14;001;020
ReportingUnit	Maryland;Howard County;Election District 1:Precinct 21	md_general	14;001;021
ReportingUnit	Maryland;Howard County;Election District 2:Precinct 1	md_general	14;002;001
ReportingUnit	Maryland;Howard County;Election District 2:Precinct 2	md_general	14;002;002
ReportingUnit	Maryland;Howard County;Election District 2:Precinct 3	md_general	14;002;003
