Name	ReportingUnitType
Vermont;Montgomery;FRA-7	precinct
Vermont;Monkton;ADD-4	precinct
Vermont;Milton;GI-CHI	precinct
Vermont;Milton;CHI-10	precinct
Vermont;Middletown Springs;RUT-BEN	precinct
Vermont;Middlesex;WAS-5	precinct
Vermont;Middlebury;ADD-1	precinct
Vermont;Mendon;RUT-WDR-1	precinct
Vermont;Marshfield;WAS-6	precinct
Vermont;Marlboro;WDH-5	precinct
Vermont;Manchester;BEN-4	precinct
Vermont;Maidstone;ESX-CAL	precinct
Vermont;Lyndon;CAL-4	precinct
Vermont;Lunenburg;ESX-CAL	precinct
Vermont;Ludlow;RUT-WDR-2	precinct
Vermont;Lowell;ORL-LAM	precinct
Vermont;Londonderry;WDH-BEN-WDR	precinct
Vermont;Lincoln;ADD-4	precinct
Vermont;Lemington;ESX-CAL-ORL	precinct
Vermont;Leicester;ADD-2	precinct
Vermont;Landgrove;BEN-RUT	precinct
Vermont;Kirby;ESX-CAL	precinct
Vermont;Killington;RUT-WDR-1	precinct
Vermont;Johnson;LAM-2	precinct
Vermont;Jericho;CHI-3	precinct
Vermont;Jay;ORL-LAM	precinct
Vermont;Jamaica;WDH-BEN-WDR	precinct
Vermont;Isle La Motte;GI-CHI	precinct
Vermont;Irasburg;ORL-2	precinct
Vermont;Ira;RUT-1	precinct
Vermont;Hyde Park;LAM-2	precinct
Vermont;Huntington;WAS-CHI	precinct
Vermont;Hubbardton;RUT-3	precinct
Vermont;Holland;ORL-1	precinct
Vermont;Hinesburg;CHI-4-2	precinct
Vermont;Hinesburg;CHI-4-1	precinct
Vermont;Highgate;FRA-5	precinct
Vermont;Hartland;WDR-1	precinct
Vermont;Hartford;WDR-4-2	precinct
Vermont;Hartford;WDR-4-1	precinct
Vermont;Hardwick;CAL-2	precinct
Vermont;Hancock;ADD-2	precinct
Vermont;Halifax;WDH-6	precinct
Vermont;Guilford;WDH-1	precinct
Vermont;Guildhall;ESX-CAL	precinct
